,arm_id,arm_labels,category_unknown,category_action,category_adventure,category_animation,category_children's,category_comedy,category_crime,category_documentary,category_drama,category_fantasy,category_film-noir,category_horror,category_musical,category_mystery,category_romance,category_sci-Fi,category_thriller,category_war,category_western,lifetime,lifetime_rewards
834,834,Gay Divorcee-  The (1934),0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,5148,0.6932793136320305
835,835,Ninotchka (1939),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4944,0.7054337464251668
836,836,Meet John Doe (1941),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8746,0.47890848427073407
837,837,In the Line of Duty 2 (1987),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15298,0.08853670162059102
838,838,Loch Ness (1995),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2596,0.8453288846520496
839,839,Last Man Standing (1996),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,315,0.9812321258341278
840,840,Glimmer Man-  The (1996),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15300,0.08841754051477602
841,841,Pollyanna (1960),0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5104,0.6959008579599619
842,842,Shaggy Dog-  The (1959),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2640,0.8427073403241182
843,843,Freeway (1996),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9718,0.42099618684461393
844,844,That Thing You Do! (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11204,0.3324594852240229
845,845,To Gillian on Her 37th Birthday (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,15392,0.08293612964728314
846,846,Looking for Richard (1996),0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9218,0.45078646329837946
847,847,Murder-  My Sweet (1944),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10313,0.38554575786463297
848,848,Days of Thunder (1990),0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13616,0.18875119161105813
849,849,Perfect Candidate-  A (1996),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,354,0.9789084842707341
850,850,Two or Three Things I Know About Her (1966),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7284,0.5660152526215443
851,851,Bloody Child-  The (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16424,0.02144899904671116
852,852,Braindead (1992),0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1067,0.9364275500476644
853,853,Bad Taste (1987),0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7437,0.5568994280266921
854,854,Diva (1981),0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,11146,0.33591515729265964
855,855,Night on Earth (1991),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2494,0.8514061010486177
856,856,Paris Was a Woman (1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10354,0.38310295519542426
857,857,Amityville: Dollhouse (1996),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3466,0.7934938036224977
858,858,April Fool's Day (1986),0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,164,0.9902287893231649
859,859,Believers-  The (1987),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4394,0.7382030505243089
860,860,Nosferatu a Venezia (1986),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6994,0.5832936129647284
861,861,Jingle All the Way (1996),0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14602,0.13000476644423264
862,862,Garden of Finzi-Contini-  The (Giardino dei Finzi-Contini-  Il) (1970),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13721,0.18249523355576736
863,863,My Fellow Americans (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12807,0.23695185891325077
864,864,Ice Storm-  The (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7925,0.5278241182078169
865,865,Michael (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12394,0.261558627264061
866,866,Whole Wide World-  The (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10341,0.38387750238322216
867,867,Hearts and Minds (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15158,0.09687797902764539
868,868,Fools Rush In (1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1279,0.9237964728312679
869,869,Touch (1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12910,0.230815061963775
870,870,Vegas Vacation (1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8826,0.47414204003813154
871,871,Love Jones (1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4693,0.720388465204957
872,872,Picture Perfect (1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10000,0.4041944709246902
873,873,Career Girls (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13265,0.2096639656816015
874,874,She's So Lovely (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3611,0.7848546234509056
875,875,Money Talks (1997),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16494,0.017278360343183974
876,876,Excess Baggage (1997),0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1370,0.9183746425166825
877,877,That Darn Cat! (1997),0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,123,0.9926715919923736
878,878,Peacemaker-  The (1997),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,16485,0.01781458531935176
879,879,Soul Food (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15342,0.08591515729265964
880,880,Money Talks (1997),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5684,0.661344137273594
881,881,Washington Square (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2676,0.840562440419447
882,882,Telling Lies in America (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5148,0.6932793136320305
883,883,Year of the Horse (1997),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14820,0.11701620591039086
884,884,Phantoms (1998),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14203,0.1537774070543375
885,885,Life Less Ordinary-  A (1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2951,0.8241777883698761
886,886,Eve's Bayou (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15543,0.07393946615824598
887,887,One Night Stand (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7421,0.5578527168732126
888,888,Tango Lesson-  The (1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2649,0.8421711153479504
889,889,Mortal Kombat: Annihilation (1997),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16305,0.028539084842707285
890,890,Bent (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9028,0.4621067683508103
891,891,Flubber (1997),0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7262,0.5673260247855101
892,892,For Richer or Poorer (1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11246,0.32995710200190653
893,893,Home Alone 3 (1997),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6862,0.5911582459485224
894,894,Scream 2 (1997),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,255,0.9848069590085796
895,895,Sweet Hereafter-  The (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3831,0.7717469018112488
896,896,Time Tracers (1995),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1150,0.9314823641563393
897,897,Postman-  The (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1911,0.8861415633937083
898,898,Winter Guest-  The (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4216,0.7488083889418493
899,899,Kundun (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3373,0.799034795042898
900,900,Mr. Magoo (1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11526,0.3132745471877979
901,901,Big Lebowski-  The (1998),0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,2514,0.8502144899904671
902,902,Afterglow (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2947,0.8244161105815062
903,903,Ma vie en rose (My Life in Pink) (1997),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8127,0.5157888465204957
904,904,Great Expectations (1998),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3578,0.7868207816968542
905,905,Oscar and Lucinda (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6275,0.6261320305052431
906,906,Vermin (1998),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16446,0.02013822688274547
907,907,Half Baked (1998),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,0.8803622497616778
908,908,Dangerous Beauty (1998),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5183,0.691193994280267
909,909,Nil By Mouth (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12918,0.23033841754051476
910,910,Twilight (1998),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,14684,0.1251191611058151
911,911,U.S. Marshalls (1998),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2842,0.830672068636797
912,912,Love and Death on Long Island (1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14611,0.12946854146806486
913,913,Wild Things (1998),0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,16769,0.0008937082936130158
914,914,Primary Colors (1998),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,296,0.9823641563393708
915,915,Lost in Space (1998),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2491,0.8515848427073404
916,916,Mercury Rising (1998),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7954,0.5260962821734986
917,917,City of Angels (1998),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1985,0.881732602478551
918,918,City of Lost Children-  The (1995),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1083,0.935474261201144
919,919,Two Bits (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14837,0.11600333651096284
920,920,Farewell My Concubine (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7689,0.5418851286939943
921,921,Dead Man (1995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1454,0.9133698760724499
922,922,Raise the Red Lantern (1991),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,256,0.9847473784556721
923,923,White Squall (1996),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10203,0.3920996186844614
924,924,Unforgettable (1996),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,12476,0.25667302192564345
925,925,Down Periscope (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15393,0.08287654909437558
926,926,Flower of My Secret-  The (Flor de mi secreto-  La) (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13415,0.2007268827454719
927,927,Craft-  The (1996),0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,561,0.9665753098188751
928,928,Harriet the Spy (1996),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12509,0.254706863679695
929,929,Chain Reaction (1996),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10304,0.38608198284080075
930,930,Island of Dr. Moreau-  The (1996),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3842,0.7710915157292659
931,931,First Kid (1996),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7484,0.5540991420400381
932,932,Funeral-  The (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,170,0.9898713060057197
933,933,Preacher's Wife-  The (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6793,0.595269304099142
934,934,Paradise Road (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15454,0.07924213536701619
935,935,Brassed Off (1996),0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,6432,0.6167778836987607
936,936,Thousand Acres-  A (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14189,0.15461153479504286
937,937,Smile Like Yours-  A (1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12603,0.24910629170638698
938,938,Murder in the First (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,11850,0.2939704480457579
939,939,Airheads (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7337,0.5628574833174451
940,940,With Honors (1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,15832,0.05672068636796945
941,941,What's Love Got to Do with It (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1406,0.9162297426120114
942,942,Killing Zoe (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3420,0.796234509056244
943,943,Renaissance Man (1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,4956,0.7047187797902765
944,944,Charade (1963),0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,10690,0.3630838894184938
945,945,Fox and the Hound-  The (1981),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6509,0.6121901811248809
946,946,Big Blue-  The (Grand bleu-  Le) (1988),0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8709,0.48111296472831266
947,947,Booty Call (1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7658,0.5437321258341277
948,948,How to Make an American Quilt (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7776,0.5367016205910391
949,949,Georgia (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16636,0.008817921830314601
950,950,Indian in the Cupboard-  The (1995),0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5045,0.6994161105815062
951,951,Blue in the Face (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3561,0.7878336510962822
952,952,Unstrung Heroes (1995),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8922,0.46842230695900855
953,953,Unzipped (1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6233,0.6286344137273594
954,954,Before Sunrise (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3615,0.7846163012392755
955,955,Nobody's Fool (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1644,0.902049571020019
956,956,Pushing Hands (1992),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2496,0.8512869399428027
957,957,To Live (Huozhe) (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8958,0.4662774070543375
958,958,Dazed and Confused (1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12778,0.23867969494756913
959,959,Naked (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5845,0.6517516682554814
960,960,Orlando (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16613,0.010188274547187848
961,961,Ruby in Paradise (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5466,0.6743326978074357
962,962,Some Folks Call It a Sling Blade (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15841,0.056184461391801666
963,963,Month by the Lake-  A (1995),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5017,0.7010843660629171
964,964,Funny Face (1957),0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,205,0.9877859866539561
965,965,Affair to Remember-  An (1957),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4622,0.7246186844613918
966,966,Little Lord Fauntleroy (1936),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6174,0.6321496663489037
967,967,Inspector General-  The (1949),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14269,0.14984509056244044
968,968,Winnie the Pooh and the Blustery Day (1968),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10754,0.35927073403241183
969,969,Hear My Song (1991),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15535,0.07441611058150621
970,970,Mediterraneo (1991),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3331,0.8015371782650142
971,971,Passion Fish (1992),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11782,0.29802192564346996
972,972,Grateful Dead (1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5773,0.6560414680648237
973,973,Eye for an Eye (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2449,0.8540872259294566
974,974,Fear (1996),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6475,0.6142159199237369
975,975,Solo (1996),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,8245,0.508758341277407
976,976,Substitute-  The (1996),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15831,0.05678026692087701
977,977,Heaven's Prisoners (1996),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,11459,0.31726644423260253
978,978,Trigger Effect-  The (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2948,0.8243565300285987
979,979,Mother Night (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15207,0.09395853193517634
980,980,Dangerous Ground (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,687,0.9590681601525262
981,981,Maximum Risk (1996),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6298,0.6247616777883699
982,982,Rich Man's Wife-  The (1996),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14173,0.15556482364156343
983,983,Shadow Conspiracy (1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2171,0.8706506196377503
984,984,Blood and Wine (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13791,0.17832459485224028
985,985,Turbulence (1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9123,0.4564466158245949
986,986,Underworld (1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1524,0.9091992373689228
987,987,Beautician and the Beast-  The (1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1909,0.8862607244995233
988,988,Cats Don't Dance (1997),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15756,0.06124880838894187
989,989,Anna Karenina (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13799,0.17784795042897994
990,990,Keys to Tulsa (1997),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12521,0.2539918970448046
991,991,Head Above Water (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,14505,0.13578408007626308
992,992,Hercules (1997),0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7649,0.5442683508102955
993,993,Last Time I Committed Suicide-  The (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1398,0.9167063870352716
994,994,Kiss Me-  Guido (1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1245,0.9258222116301239
995,995,Big Green-  The (1995),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10526,0.37285510009532885
996,996,Stuart Saves His Family (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10807,0.35611296472831266
997,997,Cabin Boy (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6327,0.6230338417540515
998,998,Clean Slate (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9022,0.46246425166825544
999,999,Lightning Jack (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9404,0.4397044804575786
1000,1000,Stupids-  The (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10684,0.363441372735939
1001,1001,Pest-  The (1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12509,0.254706863679695
1002,1002,That Darn Cat! (1997),0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2290,0.863560533841754
1003,1003,Geronimo: An American Legend (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3401,0.7973665395614871
1004,1004,Double vie de Veronique-  La (Double Life of Veronique-  The) (1991),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16301,0.02877740705433751
1005,1005,Until the End of the World (Bis ans Ende der Welt) (1991),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,14946,0.10950905624404195
1006,1006,Waiting for Guffman (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10140,0.3958531935176358
1007,1007,I Shot Andy Warhol (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3382,0.7984985700667302
1008,1008,Stealing Beauty (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4561,0.7282530981887512
1009,1009,Basquiat (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9940,0.407769304099142
1010,1010,2 Days in the Valley (1996),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11109,0.33811963775023834
1011,1011,Private Parts (1997),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1347,0.9197449952335558
1012,1012,Anaconda (1997),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3999,0.7617373689227835
1013,1013,Romy and Michele's High School Reunion (1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1598,0.9047902764537655
1014,1014,Shiloh (1997),0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11556,0.311487130600572
1015,1015,Con Air (1997),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11013,0.34383937082936133
1016,1016,Trees Lounge (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12530,0.25345567206863684
1017,1017,Tie Me Up! Tie Me Down! (1990),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1104,0.9342230695900858
1018,1018,Die xue shuang xiong (Killer-  The) (1989),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15228,0.0927073403241182
1019,1019,Gaslight (1944),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8849,0.4727716873212583
1020,1020,8 1/2 (1963),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11449,0.31786224976167776
1021,1021,Fast-  Cheap and Out of Control (1997),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10592,0.3689227836034319
1022,1022,Fathers' Day (1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14904,0.11201143946615821
1023,1023,Mrs. Dalloway (1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16110,0.040157292659675936
1024,1024,Fire Down Below (1997),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8590,0.4882030505243089
1025,1025,Lay of the Land-  The (1997),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,14803,0.11802907530981888
1026,1026,Shooter-  The (1995),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15399,0.08251906577693036
1027,1027,Grumpier Old Men (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8232,0.509532888465205
1028,1028,Jury Duty (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13719,0.18261439466158247
1029,1029,Beverly Hillbillies-  The (1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,850,0.9493565300285987
1030,1030,Lassie (1994),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3392,0.7979027645376549
1031,1031,Little Big League (1994),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16290,0.0294327931363203
1032,1032,Homeward Bound II: Lost in San Francisco (1996),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7893,0.529730695900858
1033,1033,Quest-  The (1996),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14554,0.13286463298379414
1034,1034,Cool Runnings (1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4231,0.7479146806482364
1035,1035,Drop Dead Fred (1991),0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,12541,0.25280028598665394
1036,1036,Grease 2 (1982),0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,7775,0.5367612011439467
1037,1037,Switchback (1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7843,0.5327097235462346
1038,1038,Hamlet (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3047,0.8184580552907531
1039,1039,Two if by Sea (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10316,0.3853670162059104
1040,1040,Forget Paris (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,13471,0.19739037178265018
1041,1041,Just Cause (1995),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,15877,0.05403956148713063
